I	PP	I
want	VBP	want
to	TO	to
open	VB	open
by	IN	by
quoting	VBG	quote
Einstein	NP	Einstein
'	POS	'
s	JJ	<unknown>
wonderful	JJ	wonderful
statement	NN	statement
,	,	,
just	RB	just
so	IN	so
people	NNS	people
will	MD	will
feel	VB	feel
at	IN	at
ease	NN	ease
that	IN	that
the	DT	the
great	JJ	great
scientist	NN	scientist
of	IN	of
the	DT	the
20th	JJ	20th
century	NN	century
also	RB	also
agrees	VBZ	agree
with	IN	with
us	PP	us
,	,	,
and	CC	and
also	RB	also
calls	VBZ	call
us	PP	us
to	TO	to
this	DT	this
action	NN	action
.	SENT	.
He	PP	he
said	VBD	say
,	,	,
"	``	"
A	DT	a
human	JJ	human
being	NN	being
is	VBZ	be
a	DT	a
part	NN	part
of	IN	of
the	DT	the
whole	NN	whole
,	,	,
called	VBN	call
by	IN	by
us	PP	us
,	,	,
the	NP	the
'	POS	'
universe	NN	universe
,	,	,
'	''	'
â	NP	<unknown>
a	DT	a
part	NN	part
limited	VBN	limit
in	IN	in
time	NN	time
and	CC	and
space	NN	space
.	SENT	.
He	PP	he
experiences	VBZ	experience
himself	PP	himself
,	,	,
his	PP$	his
thoughts	NNS	thought
and	CC	and
feelings	NNS	feeling
,	,	,
as	IN	as
something	NN	something
separated	VBN	separate
from	IN	from
the	DT	the
rest	NN	rest
,	,	,
a	DT	a
kind	NN	kind
of	IN	of
optical	JJ	optical
delusion	NN	delusion
of	IN	of
his	PP$	his
consciousness	NN	consciousness
.	SENT	.
This	DT	this
delusion	NN	delusion
is	VBZ	be
a	DT	a
kind	NN	kind
of	IN	of
prison	NN	prison
for	IN	for
us	PP	us
,	,	,
restricting	VBG	restrict
us	PP	us
to	TO	to
our	PP$	our
personal	JJ	personal
desires	NNS	desire
and	CC	and
to	TO	to
affection	NN	affection
for	IN	for
a	DT	a
few	JJ	few
persons	NNS	person
nearest	IN	nearest
to	TO	to
us	PP	us
.	SENT	.
Our	PP$	our
task	NN	task
must	MD	must
be	VB	be
to	TO	to
free	VB	free
ourselves	PP	ourselves
from	IN	from
this	DT	this
prison	NN	prison
by	IN	by
widening	VBG	widen
our	PP$	our
circle	NN	circle
of	IN	of
compassion	NN	compassion
,	,	,
to	TO	to
embrace	VB	embrace
all	DT	all
living	VBG	live
creatures	NNS	creature
and	CC	and
the	DT	the
whole	NN	whole
of	IN	of
nature	NN	nature
in	IN	in
its	PP$	its
beauty	NN	beauty
.	SENT	.
"	''	"
This	DT	this
insight	NN	insight
of	IN	of
Einstein	NP	Einstein
'	POS	'
s	NN	S
is	VBZ	be
uncannily	RB	uncannily
close	JJ	close
to	TO	to
that	DT	that
of	IN	of
Buddhist	NN	Buddhist
psychology	NN	psychology
,	,	,
wherein	RB	wherein
compassion	NN	compassion
â	NP	<unknown>
"	''	"
karuna	NN	<unknown>
,	,	,
"	``	"
it	PP	it
is	VBZ	be
called	VBD	call
â	NP	<unknown>
is	VBZ	be
defined	VBN	define
as	IN	as
,	,	,
"	''	"
the	DT	the
sensitivity	NN	sensitivity
to	TO	to
another	DT	another
'	''	'
s	NN	S
suffering	NN	suffering
and	CC	and
the	DT	the
corresponding	JJ	corresponding
will	NN	will
to	TO	to
free	VB	free
